问 句	标 准 答 案	学 生 答 案	得分
为 什 么 传 输 层 是 必 不 可 少 的 ？	传 输 层 是 必 不 可 少 的 ， 是 因 为 ： 从 I P 层 来 说 通 信 的 两 端 是 主 机 。 但 是 两 个 主 机 之 间 真 正 进 行 通 信 的 实 体 是 主 机 中 的 应 用 进 程 。 I P 协 议 虽 然 能 够 把 分 组 传 送 到 目 的 主 机 ， 但 这 个 分 组 还 在 目 的 主 机 的 网 络 层 而 没 有 交 给 应 用 进 程 ， 因 而 需 要 设 置 传 输 层 来 对 I P 分 组 进 行 复 用 和 分 用 。	原 因 如 下 ： 从 I P 层 来 说 通 信 的 两 端 是 主 机 。 但 是 两 个 主 机 之 间 真 正 进 行 通 信 的 实 体 是 主 机 中 的 应 用 进 程 。 I P 协 议 虽 然 能 够 把 分 组 传 送 到 目 的 主 机 ， 但 这 个 分 组 还 在 目 的 主 机 的 网 络 层 而 没 有 交 给 应 用 进 程 ， 因 而 需 要 设 置 传 输 层 来 对 I P 分 组 进 行 复 用 和 分 用 。	10.0
为 什 么 传 输 层 是 必 不 可 少 的 ？	传 输 层 是 必 不 可 少 的 ， 是 因 为 ： 从 I P 层 来 说 通 信 的 两 端 是 主 机 。 但 是 两 个 主 机 之 间 真 正 进 行 通 信 的 实 体 是 主 机 中 的 应 用 进 程 。 I P 协 议 虽 然 能 够 把 分 组 传 送 到 目 的 主 机 ， 但 这 个 分 组 还 在 目 的 主 机 的 网 络 层 而 没 有 交 给 应 用 进 程 ， 因 而 需 要 设 置 传 输 层 来 对 I P 分 组 进 行 复 用 和 分 用 。	从 应 用 层 来 说 通 信 的 两 端 是 应 用 进 程 。 但 是 两 个 应 用 进 程 之 间 真 正 进 行 通 信 的 实 体 是 主 机 。 T C P 协 议 虽 然 能 够 把 分 组 传 送 到 目 的 主 机 ， 但 这 个 分 组 还 在 目 的 主 机 的 应 用 层 而 没 有 交 给 应 用 进 程 ， 因 而 需 要 设 置 传 输 层 来 对 I P 分 组 进 行 复 用 和 分 用 。	2.0
为 什 么 端 口 要 划 分 为 3 种 ？	把 端 口 划 分 为 3 类 是 因 为 ： 避 免 端 口 号 重 复 而 无 法 区 分 应 用 进 程 ； 因 特 网 上 的 计 算 机 通 信 都 是 采 用 C / S 方 式 ， 在 客 户 发 起 通 信 请 求 时 必 须 知 道 服 务 器 的 端 口 ， 对 于 一 些 主 要 的 应 用 程 序 必 须 让 所 有 用 户 知 道 。	原 因 如 下 ： 避 免 端 口 号 重 复 而 无 法 区 分 应 用 进 程 ； 因 特 网 上 的 计 算 机 通 信 都 是 采 用 C / S 方 式 ， 在 客 户 发 起 通 信 请 求 时 必 须 知 道 服 务 器 的 端 口 ， 对 于 一 些 主 要 的 应 用 程 序 必 须 让 所 有 用 户 知 道 。	10.0
为 什 么 端 口 要 划 分 为 3 种 ？	把 端 口 划 分 为 3 类 是 因 为 ： 避 免 端 口 号 重 复 而 无 法 区 分 应 用 进 程 ； 因 特 网 上 的 计 算 机 通 信 都 是 采 用 C / S 方 式 ， 在 客 户 发 起 通 信 请 求 时 必 须 知 道 服 务 器 的 端 口 ， 对 于 一 些 主 要 的 应 用 程 序 必 须 让 所 有 用 户 知 道 。	避 免 端 口 号 不 足 而 无 法 表 示 应 用 进 程 ； 因 特 网 上 的 计 算 机 通 信 都 是 采 用 C / S 方 式 ， 在 服 务 器 发 起 连 接 请 求 时 必 须 知 道 客 户 的 端 口 ， 对 于 一 些 主 要 的 应 用 程 序 必 须 让 所 有 用 户 知 道 。	5.0
简 述 V O I P 宁 可 采 用 不 可 靠 的 U D P 而 不 愿 意 采 用 可 靠 的 T C P 的 原 因 。	V O I P 宁 可 采 用 不 可 靠 的 U D P ， 而 不 愿 意 采 用 可 靠 的 T C P 的 原 因 如 下 ： 由 于 语 音 信 息 具 有 一 定 的 冗 余 度 ， 人 耳 对 V O I P 数 据 报 损 失 有 一 定 的 承 受 度 ， 但 对 传 输 时 延 的 变 化 较 敏 感 。 有 差 错 的 U D P 数 据 报 在 接 收 端 被 直 接 抛 弃 ， T C P 数 据 报 出 错 引 起 的 重 传 可 能 带 来 较 大 的 时 延 扰 动 。	原 因 如 下 ： 由 于 语 音 信 息 具 有 一 定 的 冗 余 度 ， 人 耳 对 V O I P 数 据 报 损 失 有 一 定 的 承 受 度 ， 但 对 传 输 时 延 的 变 化 较 敏 感 。 有 差 错 的 U D P 数 据 报 在 接 收 端 被 直 接 抛 弃 ， T C P 数 据 报 出 错 引 起 的 重 传 可 能 带 来 较 大 的 时 延 扰 动 。	10.0
简 述 V O I P 宁 可 采 用 不 可 靠 的 U D P 而 不 愿 意 采 用 可 靠 的 T C P 的 原 因 。	V O I P 宁 可 采 用 不 可 靠 的 U D P ， 而 不 愿 意 采 用 可 靠 的 T C P 的 原 因 如 下 ： 由 于 语 音 信 息 具 有 一 定 的 冗 余 度 ， 人 耳 对 V O I P 数 据 报 损 失 有 一 定 的 承 受 度 ， 但 对 传 输 时 延 的 变 化 较 敏 感 。 有 差 错 的 U D P 数 据 报 在 接 收 端 被 直 接 抛 弃 ， T C P 数 据 报 出 错 引 起 的 重 传 可 能 带 来 较 大 的 时 延 扰 动 。	由 于 语 音 信 息 具 有 一 定 的 兼 容 性 ， 人 耳 对 V O I P 数 据 报 衰 减 有 一 定 的 容 错 性 ， 但 对 排 队 时 延 的 变 化 较 敏 感 。 有 差 错 的 U D P 数 据 报 在 接 收 端 被 直 接 抛 弃 ， T C P 数 据 报 出 错 引 起 的 重 传 可 能 带 来 较 大 的 时 延 扰 动 。	4.0
应 用 程 序 如 何 使 用 U D P 来 完 成 可 靠 的 传 输 ？	应 用 程 序 使 用 U D P 来 完 成 可 靠 的 传 输 的 原 理 如 下 ： 应 用 程 序 中 必 须 额 外 提 供 与 T C P 相 同 的 功 能 。 U D P 只 提 供 了 尽 最 大 可 能 交 付 的 功 能 ， 并 没 有 提 供 流 量 控 制 的 功 能 。 接 收 方 收 到 有 差 错 的 U D P 用 户 数 据 报 丢 弃 ， 或 是 附 加 差 错 警 告 报 告 传 给 上 层 。	原 理 如 下 ： 应 用 程 序 中 必 须 额 外 提 供 与 T C P 相 同 的 功 能 。 U D P 只 提 供 了 尽 最 大 可 能 交 付 的 功 能 ， 并 没 有 提 供 流 量 控 制 的 功 能 。 接 收 方 收 到 有 差 错 的 U D P 用 户 数 据 报 丢 弃 ， 或 是 附 加 差 错 警 告 报 告 传 给 上 层 。	10.0
应 用 程 序 如 何 使 用 U D P 来 完 成 可 靠 的 传 输 ？	应 用 程 序 使 用 U D P 来 完 成 可 靠 的 传 输 的 原 理 如 下 ： 应 用 程 序 中 必 须 额 外 提 供 与 T C P 相 同 的 功 能 。 U D P 只 提 供 了 尽 最 大 可 能 交 付 的 功 能 ， 并 没 有 提 供 流 量 控 制 的 功 能 。 接 收 方 收 到 有 差 错 的 U D P 用 户 数 据 报 丢 弃 ， 或 是 附 加 差 错 警 告 报 告 传 给 上 层 。	应 用 程 序 中 必 须 额 外 提 供 与 U D P 相 同 的 功 能 。 T C P 只 提 供 了 尽 最 大 可 能 交 付 的 功 能 ， 并 没 有 提 供 拥 塞 控 制 的 功 能 。 接 收 方 收 到 有 差 错 的 T C P 用 户 数 据 报 将 引 起 重 传 ， 或 是 附 加 差 错 警 告 报 告 传 给 上 层 。	2.0
熟 知 端 口 号 和 登 记 端 口 号 有 什 么 重 要 区 别 ？	熟 知 端 口 号 和 登 记 端 口 号 有 如 下 区 别 ： 熟 知 端 口 号 数 值 一 般 为 0 - 1 0 2 3 ， 标 记 常 规 的 服 务 进 程 ； 而 登 记 端 口 号 数 值 一 般 为 1 0 2 4 - 4 9 1 5 1 ， 标 记 没 有 熟 知 端 口 号 的 非 常 规 的 服 务 进 程 。	区 别 如 下 ： 熟 知 端 口 号 数 值 一 般 为 0 - 1 0 2 3 ， 标 记 常 规 的 服 务 进 程 ； 而 登 记 端 口 号 数 值 一 般 为 1 0 2 4 - 4 9 1 5 1 ， 标 记 没 有 熟 知 端 口 号 的 非 常 规 的 服 务 进 程 。	10.0
熟 知 端 口 号 和 登 记 端 口 号 有 什 么 重 要 区 别 ？	熟 知 端 口 号 和 登 记 端 口 号 有 如 下 区 别 ： 熟 知 端 口 号 数 值 一 般 为 0 - 1 0 2 3 ， 标 记 常 规 的 服 务 进 程 ； 而 登 记 端 口 号 数 值 一 般 为 1 0 2 4 - 4 9 1 5 1 ， 标 记 没 有 熟 知 端 口 号 的 非 常 规 的 服 务 进 程 。	熟 知 端 口 号 数 值 一 般 为 1 0 2 4 - 4 9 1 5 1 ， 标 记 常 规 的 服 务 进 程 ； 而 登 记 端 口 号 数 值 一 般 为 0 - 1 0 2 3 ， 标 记 没 有 熟 知 端 口 号 的 非 常 规 的 服 务 进 程 。	5.0
为 什 么 要 安 装 次 名 称 服 务 器 ？	安 装 次 名 称 服 务 器 的 作 用 如 下 ： 提 供 一 台 备 份 名 称 服 务 器 ， 以 防 名 称 服 务 器 失 效 ， 把 D N S 服 务 器 分 发 到 远 程 位 置 ， 提 供 了 载 荷 平 衡 ， 以 便 降 低 主 名 称 服 务 器 上 的 载 荷 量 。	作 用 如 下 ： 提 供 一 台 备 份 名 称 服 务 器 ， 以 防 名 称 服 务 器 失 效 ， 把 D N S 服 务 器 分 发 到 远 程 位 置 ， 提 供 了 载 荷 平 衡 ， 以 便 降 低 主 名 称 服 务 器 上 的 载 荷 量 。	10.0
为 什 么 要 安 装 次 名 称 服 务 器 ？	安 装 次 名 称 服 务 器 的 作 用 如 下 ： 提 供 一 台 备 份 名 称 服 务 器 ， 以 防 名 称 服 务 器 失 效 ， 把 D N S 服 务 器 分 发 到 远 程 位 置 ， 提 供 了 载 荷 平 衡 ， 以 便 降 低 主 名 称 服 务 器 上 的 载 荷 量 。	提 供 一 台 起 补 充 作 用 的 名 称 服 务 器 ， 以 防 主 名 称 服 务 器 故 障 ， 把 D N S 服 务 器 分 发 到 远 程 位 置 ， 提 供 了 流 量 控 制 ， 以 便 降 低 主 名 称 服 务 器 上 的 通 信 量 。	2.0
F T P 服 务 和 T F T P 服 务 的 主 要 区 别 是 什 么 ？	F T P 服 务 和 T F T P 服 务 的 主 要 区 别 如 下 ： F T P 是 一 个 面 向 会 话 的 文 件 传 输 协 议 ， 在 建 立 连 接 之 前 需 要 进 行 用 户 身 份 确 认 ； T F T P 是 一 个 简 单 的 复 制 文 件 实 用 程 序 ， 来 回 复 制 远 程 计 算 机 的 文 件 ， 它 不 提 供 任 何 用 户 身 份 确 认 。	区 别 如 下 ： F T P 是 一 个 面 向 会 话 的 文 件 传 输 协 议 ， 在 建 立 连 接 之 前 需 要 进 行 用 户 身 份 确 认 ； T F T P 是 一 个 简 单 的 复 制 文 件 实 用 程 序 ， 来 回 复 制 远 程 计 算 机 的 文 件 ， 它 不 提 供 任 何 用 户 身 份 确 认 。	10.0
F T P 服 务 和 T F T P 服 务 的 主 要 区 别 是 什 么 ？	F T P 服 务 和 T F T P 服 务 的 主 要 区 别 如 下 ： F T P 是 一 个 面 向 会 话 的 文 件 传 输 协 议 ， 在 建 立 连 接 之 前 需 要 进 行 用 户 身 份 确 认 ； T F T P 是 一 个 简 单 的 复 制 文 件 实 用 程 序 ， 来 回 复 制 远 程 计 算 机 的 文 件 ， 它 不 提 供 任 何 用 户 身 份 确 认 。	F T P 是 一 个 面 向 会 话 的 文 件 传 输 协 议 ， 它 不 提 供 任 何 用 户 身 份 确 认 ； T F T P 是 一 个 简 单 的 复 制 文 件 实 用 程 序 ， 来 回 复 制 远 程 计 算 机 的 文 件 ， 在 建 立 连 接 之 前 需 要 进 行 用 户 身 份 确 认 。	6.0
I n t e r n e t 的 域 名 结 构 是 怎 样 的 ？	I n t e r n e t 的 域 名 结 构 如 下 ： 现 在 的 I n t e r n e t 采 用 了 层 次 树 状 结 构 的 命 名 方 法 ， 任 何 一 个 连 接 在 I n t e r n e t 上 的 主 机 ， 都 有 一 个 唯 一 的 层 次 结 构 的 名 字 ， 即 域 名 。	结 构 如 下 ： 现 在 的 I n t e r n e t 采 用 了 层 次 树 状 结 构 的 命 名 方 法 ， 任 何 一 个 连 接 在 I n t e r n e t 上 的 主 机 ， 都 有 一 个 唯 一 的 层 次 结 构 的 名 字 ， 即 域 名 。	10.0
I n t e r n e t 的 域 名 结 构 是 怎 样 的 ？	I n t e r n e t 的 域 名 结 构 如 下 ： 现 在 的 I n t e r n e t 采 用 了 层 次 树 状 结 构 的 命 名 方 法 ， 任 何 一 个 连 接 在 I n t e r n e t 上 的 主 机 ， 都 有 一 个 唯 一 的 层 次 结 构 的 名 字 ， 即 域 名 。	I n t e r n e t 的 域 名 结 构 如 下 ： 现 在 的 I n t e r n e t 采 用 了 复 合 网 状 结 构 的 命 名 方 法 ， 任 何 一 个 连 接 在 I n t e r n e t 上 的 路 由 器 ， 都 有 一 个 特 定 的 复 合 结 构 的 名 字 ， 即 域 名 。	2.5
顶 级 域 名 有 哪 些 ？	目 前 顶 级 域 名 有 以 下 3 类 ： 国 家 顶 级 域 名 、 国 际 顶 级 域 名 、 通 用 顶 级 域 名 。	顶 级 域 名 类 型 ： 国 家 顶 级 域 名 、 国 际 顶 级 域 名 、 通 用 顶 级 域 名 。	10.0
顶 级 域 名 有 哪 些 ？	目 前 顶 级 域 名 有 以 下 3 类 ： 国 家 顶 级 域 名 、 国 际 顶 级 域 名 、 通 用 顶 级 域 名 。	通 用 顶 级 域 名 、 国 际 顶 级 域 名 、 国 家 顶 级 域 名 。	10.0
常 见 的 顶 级 域 名 有 哪 些 ？	常 见 的 顶 级 域 名 主 要 有 如 下 5 个 ： 公 司 企 业 、 网 络 服 务 机 构 、 非 营 利 性 组 织 、 教 育 机 构 、 国 际 组 织 。	常 见 的 顶 级 域 名 ： 公 司 企 业 、 网 络 服 务 机 构 、 非 营 利 性 组 织 、 教 育 机 构 、 国 际 组 织 。	10.0
常 见 的 顶 级 域 名 有 哪 些 ？	常 见 的 顶 级 域 名 主 要 有 如 下 5 个 ： 公 司 企 业 、 网 络 服 务 机 构 、 非 营 利 性 组 织 、 教 育 机 构 、 国 际 组 织 。	公 司 企 业 、 销 售 公 司 和 企 业 、 突 出 万 维 网 活 动 的 单 位 、 提 供 信 息 服 务 的 单 位 、 个 人 。	2.0
常 见 的 通 用 顶 级 域 名 有 哪 些 ？	常 见 的 通 用 顶 级 域 名 主 要 有 如 下 5 个 ： 公 司 企 业 、 销 售 公 司 和 企 业 、 突 出 万 维 网 活 动 的 单 位 、 提 供 信 息 服 务 的 单 位 、 个 人 。	常 见 的 通 用 顶 级 域 名 ： 公 司 企 业 、 销 售 公 司 和 企 业 、 突 出 万 维 网 活 动 的 单 位 、 提 供 信 息 服 务 的 单 位 、 个 人 。	10.0
常 见 的 通 用 顶 级 域 名 有 哪 些 ？	常 见 的 通 用 顶 级 域 名 主 要 有 如 下 5 个 ： 公 司 企 业 、 销 售 公 司 和 企 业 、 突 出 万 维 网 活 动 的 单 位 、 提 供 信 息 服 务 的 单 位 、 个 人 。	公 司 企 业 、 网 络 服 务 机 构 、 非 营 利 性 组 织 、 教 育 机 构 、 国 际 组 织 。	2.0
简 述 文 件 传 送 协 议 的 特 点 。	文 件 传 送 协 议 有 以 下 四 大 特 点 ： 提 供 交 互 式 访 问 、 面 向 连 接 、 使 用 T C P 可 靠 运 输 服 务 、 更 兼 容 。	文 件 传 送 协 议 的 特 点 ： 提 供 交 互 式 访 问 、 面 向 连 接 、 使 用 T C P 可 靠 运 输 服 务 、 更 兼 容 。	10.0
简 述 文 件 传 送 协 议 的 特 点 。	文 件 传 送 协 议 有 以 下 四 大 特 点 ： 提 供 交 互 式 访 问 、 面 向 连 接 、 使 用 T C P 可 靠 运 输 服 务 、 更 兼 容 。	更 兼 容 、 面 向 连 接 、 使 用 T C P 可 靠 运 输 服 务 、 提 供 交 互 式 访 问 。	10.0
简 述 简 单 文 件 传 送 协 议 的 特 点 。	简 单 文 件 传 送 协 议 有 以 下 四 大 特 点 ： 基 于 客 户 / 服 务 器 模 式 、 使 用 U D P 数 据 报 、 只 支 持 文 件 传 输 、 占 内 存 小 。	简 单 文 件 传 送 协 议 的 特 点 ： 基 于 客 户 / 服 务 器 模 式 、 使 用 U D P 数 据 报 、 只 支 持 文 件 传 输 、 占 内 存 小 。	10.0
简 述 简 单 文 件 传 送 协 议 的 特 点 。	简 单 文 件 传 送 协 议 有 以 下 四 大 特 点 ： 基 于 客 户 / 服 务 器 模 式 、 使 用 U D P 数 据 报 、 只 支 持 文 件 传 输 、 占 内 存 小 。	占 内 存 小 、 使 用 U D P 数 据 报 、 只 支 持 文 件 传 输 、 基 于 客 户 / 服 务 器 模 式 。	10.0
委 托 代 理 的 具 体 含 义 是 什 么 ？	委 托 代 理 的 具 体 含 义 如 下 ： 一 个 委 托 代 理 设 备 可 以 管 理 若 干 台 非 T C P / I P 设 备 ， 并 代 表 这 些 设 备 接 收 管 理 站 的 查 询 ， 实 际 上 委 托 代 理 起 到 了 协 议 转 换 的 作 用 ， 委 托 代 理 和 管 理 站 之 间 按 S N M P 协 议 通 信 ， 而 与 被 管 理 设 备 之 间 则 按 专 用 的 协 议 通 信 。	含 义 如 下 ： 一 个 委 托 代 理 设 备 可 以 管 理 若 干 台 非 T C P / I P 设 备 ， 并 代 表 这 些 设 备 接 收 管 理 站 的 查 询 ， 实 际 上 委 托 代 理 起 到 了 协 议 转 换 的 作 用 ， 委 托 代 理 和 管 理 站 之 间 按 S N M P 协 议 通 信 ， 而 与 被 管 理 设 备 之 间 则 按 专 用 的 协 议 通 信 。	10.0
委 托 代 理 的 具 体 含 义 是 什 么 ？	委 托 代 理 的 具 体 含 义 如 下 ： 一 个 委 托 代 理 设 备 可 以 管 理 若 干 台 非 T C P / I P 设 备 ， 并 代 表 这 些 设 备 接 收 管 理 站 的 查 询 ， 实 际 上 委 托 代 理 起 到 了 协 议 转 换 的 作 用 ， 委 托 代 理 和 管 理 站 之 间 按 S N M P 协 议 通 信 ， 而 与 被 管 理 设 备 之 间 则 按 专 用 的 协 议 通 信 。	一 个 委 托 代 理 设 备 可 以 管 理 多 台 T C P / I P 设 备 ， 并 代 表 这 些 设 备 申 请 管 理 站 的 访 问 ， 实 际 上 委 托 代 理 起 到 了 地 址 转 换 的 作 用 ， 委 托 代 理 和 管 理 站 之 间 按 T C P / I P 协 议 通 信 ， 而 与 被 管 理 设 备 之 间 则 按 专 用 的 协 议 通 信 。	2.0
域 名 服 务 器 的 类 型 有 哪 些 ？	域 名 服 务 器 有 以 下 三 种 类 型 ： 本 地 域 名 服 务 器 、 根 域 名 服 务 器 、 授 权 域 名 服 务 器 。	域 名 服 务 器 的 类 型 ： 本 地 域 名 服 务 器 、 根 域 名 服 务 器 、 授 权 域 名 服 务 器 。	10.0
域 名 服 务 器 的 类 型 有 哪 些 ？	域 名 服 务 器 有 以 下 三 种 类 型 ： 本 地 域 名 服 务 器 、 根 域 名 服 务 器 、 授 权 域 名 服 务 器 。	根 域 名 服 务 器 、 本 地 域 名 服 务 器 、 授 权 域 名 服 务 器 。	10.0
简 述 电 子 邮 件 的 主 要 组 成 部 件 。	电 子 邮 件 系 统 的 最 主 要 组 成 部 件 ： 用 户 代 理 、 邮 件 服 务 器 、 协 议 。	电 子 邮 件 系 统 的 组 成 部 件 ： 用 户 代 理 、 邮 件 服 务 器 、 协 议 。	10.0
简 述 电 子 邮 件 的 主 要 组 成 部 件 。	电 子 邮 件 系 统 的 最 主 要 组 成 部 件 ： 用 户 代 理 、 邮 件 服 务 器 、 协 议 。	协 议 、 用 户 代 理 、 邮 件 服 务 器 。	10.0
简 述 S M T P 的 通 信 阶 段 。	S M T P 通 信 的 三 个 阶 段 ： 连 接 建 立 、 邮 件 传 送 、 连 接 释 放 。	S M T P 通 信 的 过 程 ： 连 接 建 立 、 邮 件 传 送 、 连 接 释 放 。	10.0
