问 句	标 准 答 案	学 生 答 案	得分
请 按 信 息 从 前 往 后 流 动 顺 序 依 次 写 出 安 全 攻 击 的 手 段 。	按 信 息 从 前 往 后 流 动 顺 序 ， 安 全 攻 击 的 手 段 依 次 为 ： 中 断 、 截 获 、 修 改 、 捏 造 。	分 别 是 ： 中 断 、 窃 听 、 重 发 、 假 冒 。	2.5
请 按 信 息 从 前 往 后 流 动 顺 序 依 次 写 出 4 种 安 全 攻 击 手 段 的 含 义 。	按 信 息 从 前 往 后 流 动 顺 序 ， 4 种 安 全 攻 击 手 段 的 含 义 依 次 为 ： 中 断 — — 系 统 资 源 遭 到 破 坏 或 变 得 不 能 使 用 ； 截 获 — — 未 授 权 的 实 体 得 到 资 源 的 访 问 权 ； 修 改 — — 未 授 权 的 实 体 不 仅 得 到 了 资 源 的 访 问 权 ， 而 且 还 篡 改 了 资 源 ； 捏 造 — — 未 授 权 的 实 体 向 系 统 中 插 入 伪 造 的 对 象 。	4 种 安 全 攻 击 手 段 的 含 义 依 次 为 ： 中 断 — — 系 统 资 源 遭 到 破 坏 或 变 得 不 能 使 用 ； 截 获 — — 未 授 权 的 实 体 得 到 资 源 的 访 问 权 ； 修 改 — — 未 授 权 的 实 体 不 仅 得 到 了 资 源 的 访 问 权 ， 而 且 还 篡 改 了 资 源 ； 捏 造 — — 未 授 权 的 实 体 向 系 统 中 插 入 伪 造 的 对 象 。	10.0
请 按 信 息 从 前 往 后 流 动 顺 序 依 次 写 出 4 种 安 全 攻 击 手 段 的 含 义 。	按 信 息 从 前 往 后 流 动 顺 序 ， 4 种 安 全 攻 击 手 段 的 含 义 依 次 为 ： 中 断 — — 系 统 资 源 遭 到 破 坏 或 变 得 不 能 使 用 ； 截 获 — — 未 授 权 的 实 体 得 到 资 源 的 访 问 权 ； 修 改 — — 未 授 权 的 实 体 不 仅 得 到 了 资 源 的 访 问 权 ， 而 且 还 篡 改 了 资 源 ； 捏 造 — — 未 授 权 的 实 体 向 系 统 中 插 入 伪 造 的 对 象 。	分 别 是 ： 中 断 — — 系 统 资 源 遭 到 破 坏 或 变 得 不 能 使 用 ； 截 获 — — 未 授 权 的 实 体 向 系 统 中 插 入 伪 造 的 对 象 ； 修 改 — — 未 授 权 的 实 体 得 到 资 源 的 访 问 权 ； 捏 造 — — 未 授 权 的 实 体 不 仅 得 到 了 资 源 的 访 问 权 ， 而 且 还 篡 改 了 资 源 。	2.5
请 按 信 息 从 前 往 后 流 动 顺 序 依 次 写 出 5 种 安 全 攻 击 手 段 的 攻 击 对 象 。	按 信 息 从 前 往 后 流 动 顺 序 ， 4 种 安 全 攻 击 手 段 的 攻 击 对 象 依 次 为 ： 中 断 — — 可 用 性 ； 截 获 — — 机 密 性 ； 修 改 — — 完 整 性 ； 捏 造 — — 合 法 性 。	4 种 安 全 攻 击 手 段 的 攻 击 对 象 依 次 为 ： 中 断 — — 可 用 性 ； 截 获 — — 机 密 性 ； 修 改 — — 完 整 性 ； 捏 造 — — 合 法 性 。	10.0
请 按 信 息 从 前 往 后 流 动 顺 序 依 次 写 出 5 种 安 全 攻 击 手 段 的 攻 击 对 象 。	按 信 息 从 前 往 后 流 动 顺 序 ， 4 种 安 全 攻 击 手 段 的 攻 击 对 象 依 次 为 ： 中 断 — — 可 用 性 ； 截 获 — — 机 密 性 ； 修 改 — — 完 整 性 ； 捏 造 — — 合 法 性 。	分 别 是 ： 中 断 — — 完 整 性 ； 截 获 — — 可 用 性 ； 修 改 — — 合 法 性 ； 捏 造 — — 机 密 性 。	0.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 中 断 的 常 用 方 法 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 中 断 的 常 用 方 法 依 次 为 ： 硬 件 进 行 破 坏 、 切 断 通 信 线 路 、 禁 用 文 件 管 理 系 统 。	中 断 的 常 用 方 法 依 次 为 ： 硬 件 进 行 破 坏 、 切 断 通 信 线 路 、 禁 用 文 件 管 理 系 统 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 中 断 的 常 用 方 法 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 中 断 的 常 用 方 法 依 次 为 ： 硬 件 进 行 破 坏 、 切 断 通 信 线 路 、 禁 用 文 件 管 理 系 统 。	分 别 是 ： 数 据 进 行 破 坏 、 切 断 物 理 连 接 、 禁 用 存 储 管 理 系 统 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 被 动 攻 击 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 被 动 攻 击 的 具 体 内 容 依 次 为 ： 被 动 攻 击 是 对 信 息 的 保 密 性 进 行 攻 击 ， 即 通 过 窃 听 网 络 上 传 输 的 信 息 并 加 以 分 析 从 而 获 得 有 价 值 的 情 报 ， 但 它 并 不 修 改 信 息 的 内 容 。 它 的 目 标 是 获 得 正 在 传 送 的 信 息 ， 其 特 点 是 偷 听 或 监 视 信 息 的 传 递 。	被 动 攻 击 的 具 体 内 容 依 次 为 ： 被 动 攻 击 是 对 信 息 的 保 密 性 进 行 攻 击 ， 即 通 过 窃 听 网 络 上 传 输 的 信 息 并 加 以 分 析 从 而 获 得 有 价 值 的 情 报 ， 但 它 并 不 修 改 信 息 的 内 容 。 它 的 目 标 是 获 得 正 在 传 送 的 信 息 ， 其 特 点 是 偷 听 或 监 视 信 息 的 传 递 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 被 动 攻 击 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 被 动 攻 击 的 具 体 内 容 依 次 为 ： 被 动 攻 击 是 对 信 息 的 保 密 性 进 行 攻 击 ， 即 通 过 窃 听 网 络 上 传 输 的 信 息 并 加 以 分 析 从 而 获 得 有 价 值 的 情 报 ， 但 它 并 不 修 改 信 息 的 内 容 。 它 的 目 标 是 获 得 正 在 传 送 的 信 息 ， 其 特 点 是 偷 听 或 监 视 信 息 的 传 递 。	分 别 是 ： 被 动 攻 击 是 一 个 实 体 假 装 成 另 一 个 实 体 ， 通 常 包 括 一 种 其 他 形 式 的 主 动 攻 击 。 如 在 发 送 身 份 验 证 序 列 时 ， 可 以 捕 获 身 份 验 证 序 列 并 重 新 执 行 ， 通 过 扮 演 具 有 特 权 的 实 体 使 几 乎 没 有 特 权 的 实 体 获 得 了 额 外 的 特 权 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 通 信 量 分 析 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 通 信 量 分 析 的 具 体 内 容 依 次 为 ： 通 信 量 分 析 是 通 过 确 定 通 信 位 置 和 通 信 主 机 的 身 份 ， 观 察 交 换 消 息 的 频 度 和 长 度 ， 并 利 用 这 些 信 息 来 猜 测 正 在 进 行 的 通 信 特 性 。	通 信 量 分 析 的 具 体 内 容 依 次 为 ： 通 信 量 分 析 是 通 过 确 定 通 信 位 置 和 通 信 主 机 的 身 份 ， 观 察 交 换 消 息 的 频 度 和 长 度 ， 并 利 用 这 些 信 息 来 猜 测 正 在 进 行 的 通 信 特 性 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 通 信 量 分 析 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 通 信 量 分 析 的 具 体 内 容 依 次 为 ： 通 信 量 分 析 是 通 过 确 定 通 信 位 置 和 通 信 主 机 的 身 份 ， 观 察 交 换 消 息 的 频 度 和 长 度 ， 并 利 用 这 些 信 息 来 猜 测 正 在 进 行 的 通 信 特 性 。	分 别 是 ： 通 信 量 分 析 意 味 着 改 变 了 真 实 消 息 的 部 分 内 容 ， 或 将 消 息 延 迟 或 重 新 排 序 ， 导 致 未 授 权 的 操 作 。	0.0
请 按 信 息 从 前 往 后 流 动 顺 序 依 次 写 出 主 动 攻 击 的 目 标 。	按 信 息 从 前 往 后 流 动 顺 序 ， 主 动 攻 击 的 目 标 依 次 为 ： 主 动 攻 击 是 攻 击 信 息 来 源 的 真 实 性 、 信 息 传 输 的 完 整 性 、 系 统 服 务 的 可 用 性 。	主 动 攻 击 的 目 标 依 次 为 ： 主 动 攻 击 是 攻 击 信 息 来 源 的 真 实 性 、 信 息 传 输 的 完 整 性 、 系 统 服 务 的 可 用 性 。	10.0
请 按 信 息 从 前 往 后 流 动 顺 序 依 次 写 出 主 动 攻 击 的 目 标 。	按 信 息 从 前 往 后 流 动 顺 序 ， 主 动 攻 击 的 目 标 依 次 为 ： 主 动 攻 击 是 攻 击 信 息 来 源 的 真 实 性 、 信 息 传 输 的 完 整 性 、 系 统 服 务 的 可 用 性 。	分 别 是 ： 主 动 攻 击 是 攻 击 信 息 来 源 的 可 用 性 、 信 息 传 输 的 真 实 性 、 系 统 服 务 的 完 整 性 。	0.0
请 按 信 息 从 前 往 后 流 动 顺 序 依 次 写 出 主 动 攻 击 对 信 息 进 行 的 操 作 。	按 信 息 从 前 往 后 流 动 顺 序 ， 主 动 攻 击 对 信 息 进 行 的 操 作 依 次 为 ： 修 改 、 插 入 、 删 除 。	主 动 攻 击 对 信 息 进 行 的 操 作 依 次 为 ： 修 改 、 插 入 、 删 除 。	10.0
请 按 信 息 从 前 往 后 流 动 顺 序 依 次 写 出 主 动 攻 击 对 信 息 进 行 的 操 作 。	按 信 息 从 前 往 后 流 动 顺 序 ， 主 动 攻 击 对 信 息 进 行 的 操 作 依 次 为 ： 修 改 、 插 入 、 删 除 。	分 别 是 ： 假 冒 、 伪 造 、 窃 听 。	0.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 主 动 攻 击 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 主 动 攻 击 的 类 型 依 次 为 ： 假 冒 、 重 发 、 修 改 消 息 、 拒 绝 服 务 。	主 动 攻 击 的 类 型 依 次 为 ： 假 冒 、 重 发 、 修 改 消 息 、 拒 绝 服 务 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 主 动 攻 击 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 主 动 攻 击 的 类 型 依 次 为 ： 假 冒 、 重 发 、 修 改 消 息 、 拒 绝 服 务 。	分 别 是 ： 伪 造 、 篡 改 、 窃 听 消 息 、 延 迟 服 务 。	0.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 假 冒 的 具 体 内 容 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 假 冒 的 具 体 内 容 依 次 为 ： 假 冒 是 一 个 实 体 假 装 成 另 一 个 实 体 。 假 冒 攻 击 通 常 包 括 一 种 其 他 形 式 的 主 动 攻 击 。 如 在 发 送 身 份 验 证 序 列 时 ， 可 以 捕 获 身 份 验 证 序 列 并 重 新 执 行 ， 通 过 扮 演 具 有 特 权 的 实 体 使 几 乎 没 有 特 权 的 实 体 获 得 了 额 外 的 特 权 。	假 冒 的 具 体 内 容 依 次 为 ： 假 冒 是 一 个 实 体 假 装 成 另 一 个 实 体 。 假 冒 攻 击 通 常 包 括 一 种 其 他 形 式 的 主 动 攻 击 。 如 在 发 送 身 份 验 证 序 列 时 ， 可 以 捕 获 身 份 验 证 序 列 并 重 新 执 行 ， 通 过 扮 演 具 有 特 权 的 实 体 使 几 乎 没 有 特 权 的 实 体 获 得 了 额 外 的 特 权 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 假 冒 的 具 体 内 容 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 假 冒 的 具 体 内 容 依 次 为 ： 假 冒 是 一 个 实 体 假 装 成 另 一 个 实 体 。 假 冒 攻 击 通 常 包 括 一 种 其 他 形 式 的 主 动 攻 击 。 如 在 发 送 身 份 验 证 序 列 时 ， 可 以 捕 获 身 份 验 证 序 列 并 重 新 执 行 ， 通 过 扮 演 具 有 特 权 的 实 体 使 几 乎 没 有 特 权 的 实 体 获 得 了 额 外 的 特 权 。	分 别 是 ： 假 冒 是 对 信 息 的 保 密 性 进 行 攻 击 ， 即 通 过 窃 听 网 络 上 传 输 的 信 息 并 加 以 分 析 从 而 获 得 有 价 值 的 情 报 ， 但 它 并 不 修 改 信 息 的 内 容 。 它 的 目 标 是 获 得 正 在 传 送 的 信 息 ， 其 特 点 是 偷 听 或 监 视 信 息 的 传 递 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 修 改 消 息 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 修 改 消 息 的 具 体 内 容 依 次 为 ： 修 改 消 息 意 味 着 改 变 了 真 实 消 息 的 部 分 内 容 ， 或 将 消 息 延 迟 或 重 新 排 序 ， 导 致 未 授 权 的 操 作 。	修 改 消 息 的 具 体 内 容 依 次 为 ： 修 改 消 息 意 味 着 改 变 了 真 实 消 息 的 部 分 内 容 ， 或 将 消 息 延 迟 或 重 新 排 序 ， 导 致 未 授 权 的 操 作 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 修 改 消 息 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 修 改 消 息 的 具 体 内 容 依 次 为 ： 修 改 消 息 意 味 着 改 变 了 真 实 消 息 的 部 分 内 容 ， 或 将 消 息 延 迟 或 重 新 排 序 ， 导 致 未 授 权 的 操 作 。	分 别 是 ： 修 改 消 息 是 通 过 确 定 通 信 位 置 和 通 信 主 机 的 身 份 ， 观 察 交 换 消 息 的 频 度 和 长 度 ， 并 利 用 这 些 信 息 来 猜 测 正 在 进 行 的 通 信 特 性 。	0.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 拒 绝 服 务 的 具 体 内 容 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 拒 绝 服 务 的 具 体 内 容 依 次 为 ： 拒 绝 服 务 是 指 禁 止 通 信 实 体 的 正 常 使 用 或 管 理 。 这 种 攻 击 拥 有 特 定 的 目 标 ， 如 实 体 可 取 消 送 往 特 定 目 的 地 址 的 所 有 消 息 。 另 一 种 拒 绝 服 务 的 形 式 是 整 个 网 络 的 中 断 ， 可 通 过 使 网 络 失 效 而 实 现 或 通 过 消 息 过 载 使 网 络 性 能 降 低 。	拒 绝 服 务 的 具 体 内 容 依 次 为 ： 拒 绝 服 务 是 指 禁 止 通 信 实 体 的 正 常 使 用 或 管 理 。 这 种 攻 击 拥 有 特 定 的 目 标 ， 如 实 体 可 取 消 送 往 特 定 目 的 地 址 的 所 有 消 息 。 另 一 种 拒 绝 服 务 的 形 式 是 整 个 网 络 的 中 断 ， 可 通 过 使 网 络 失 效 而 实 现 或 通 过 消 息 过 载 使 网 络 性 能 降 低 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 拒 绝 服 务 的 具 体 内 容 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 拒 绝 服 务 的 具 体 内 容 依 次 为 ： 拒 绝 服 务 是 指 禁 止 通 信 实 体 的 正 常 使 用 或 管 理 。 这 种 攻 击 拥 有 特 定 的 目 标 ， 如 实 体 可 取 消 送 往 特 定 目 的 地 址 的 所 有 消 息 。 另 一 种 拒 绝 服 务 的 形 式 是 整 个 网 络 的 中 断 ， 可 通 过 使 网 络 失 效 而 实 现 或 通 过 消 息 过 载 使 网 络 性 能 降 低 。	分 别 是 ： 拒 绝 服 务 是 一 个 实 体 假 装 成 另 一 个 实 体 ， 通 常 包 括 一 种 其 他 形 式 的 主 动 攻 击 。 如 在 发 送 身 份 验 证 序 列 时 ， 可 以 捕 获 身 份 验 证 序 列 并 重 新 执 行 ， 通 过 扮 演 具 有 特 权 的 实 体 使 几 乎 没 有 特 权 的 实 体 获 得 了 额 外 的 特 权 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 预 防 和 防 止 主 动 攻 击 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 预 防 和 防 止 主 动 攻 击 的 特 性 依 次 为 ： 主 动 攻 击 很 难 绝 对 预 防 ， 因 为 这 样 需 要 在 任 何 时 候 对 所 有 的 通 信 工 具 和 路 径 进 行 完 全 的 保 护 ； 防 止 主 动 攻 击 的 做 法 是 对 攻 击 进 行 检 测 ， 并 从 它 引 起 的 中 断 或 延 迟 中 恢 复 过 来 。	预 防 和 防 止 主 动 攻 击 的 特 性 依 次 为 ： 主 动 攻 击 很 难 绝 对 预 防 ， 因 为 这 样 需 要 在 任 何 时 候 对 所 有 的 通 信 工 具 和 路 径 进 行 完 全 的 保 护 ； 防 止 主 动 攻 击 的 做 法 是 对 攻 击 进 行 检 测 ， 并 从 它 引 起 的 中 断 或 延 迟 中 恢 复 过 来 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 预 防 和 防 止 主 动 攻 击 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 预 防 和 防 止 主 动 攻 击 的 特 性 依 次 为 ： 主 动 攻 击 很 难 绝 对 预 防 ， 因 为 这 样 需 要 在 任 何 时 候 对 所 有 的 通 信 工 具 和 路 径 进 行 完 全 的 保 护 ； 防 止 主 动 攻 击 的 做 法 是 对 攻 击 进 行 检 测 ， 并 从 它 引 起 的 中 断 或 延 迟 中 恢 复 过 来 。	分 别 是 ： 主 动 攻 击 很 难 绝 对 检 测 ， 因 为 这 样 需 要 在 任 何 时 候 对 所 有 的 通 信 工 具 和 路 径 进 行 完 全 的 保 护 ； 防 止 主 动 攻 击 的 做 法 是 对 攻 击 进 行 预 防 ， 并 从 它 引 起 的 修 改 或 捏 造 中 恢 复 过 来 。	2.5
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 服 务 攻 击 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 服 务 攻 击 的 特 性 依 次 为 ： 服 务 攻 击 是 针 对 某 种 特 定 网 络 服 务 的 攻 击 ， 造 成 服 务 攻 击 的 重 要 原 因 是 T C P / I P 协 议 缺 乏 认 证 、 保 密 措 施 。	服 务 攻 击 的 特 性 依 次 为 ： 服 务 攻 击 是 针 对 某 种 特 定 网 络 服 务 的 攻 击 ， 造 成 服 务 攻 击 的 重 要 原 因 是 T C P / I P 协 议 缺 乏 认 证 、 保 密 措 施 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 服 务 攻 击 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 服 务 攻 击 的 特 性 依 次 为 ： 服 务 攻 击 是 针 对 某 种 特 定 网 络 服 务 的 攻 击 ， 造 成 服 务 攻 击 的 重 要 原 因 是 T C P / I P 协 议 缺 乏 认 证 、 保 密 措 施 。	分 别 是 ： 服 务 攻 击 不 针 对 某 项 具 体 应 用 服 务 ， 而 是 基 于 网 络 层 等 低 层 协 议 而 进 行 的 ， 因 而 被 认 为 是 一 种 更 为 有 效 的 攻 击 手 段 。	0.0
请 按 应 用 范 围 由 低 至 高 的 顺 序 依 次 写 出 服 务 攻 击 的 对 象 。	按 应 用 范 围 由 低 至 高 的 顺 序 ， 服 务 攻 击 的 对 象 依 次 为 ： E - m a i l 服 务 、 T e l n e t 、 F T P 、 H T T P 。	服 务 攻 击 的 对 象 依 次 为 ： E - m a i l 服 务 、 T e l n e t 、 F T P 、 H T T P 。	10.0
请 按 应 用 范 围 由 低 至 高 的 顺 序 依 次 写 出 服 务 攻 击 的 对 象 。	按 应 用 范 围 由 低 至 高 的 顺 序 ， 服 务 攻 击 的 对 象 依 次 为 ： E - m a i l 服 务 、 T e l n e t 、 F T P 、 H T T P 。	分 别 是 ： 通 信 服 务 、 T e l n e t 、 T C P 、 I C M P 。	2.5
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 非 服 务 攻 击 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 非 服 务 攻 击 的 特 性 依 次 为 ： 非 服 务 攻 击 不 针 对 某 项 具 体 应 用 服 务 ， 而 是 基 于 网 络 层 等 低 层 协 议 而 进 行 的 ， 因 而 被 认 为 是 一 种 更 为 有 效 的 攻 击 手 段 。	非 服 务 攻 击 的 特 性 依 次 为 ： 非 服 务 攻 击 不 针 对 某 项 具 体 应 用 服 务 ， 而 是 基 于 网 络 层 等 低 层 协 议 而 进 行 的 ， 因 而 被 认 为 是 一 种 更 为 有 效 的 攻 击 手 段 。	10.0
